id,ACTION
11420,0.976669
11421,0.985772
11422,0.999294
11423,0.975892
11424,0.998091
11425,0.992666
11426,0.985039
11427,0.944941
11428,0.985315
11429,0.948016
11430,0.998622
11431,0.917985
11432,0.953895
11433,0.990284
11434,0.885600
11435,0.999764
11436,0.793329
11437,0.996714
11438,0.993089
11439,0.992872
11440,0.996909
11441,0.988424
11442,0.999340
11443,0.999420
11444,0.996246
11445,0.997183
11446,0.872637
11447,0.998284
11448,0.996877
11449,0.997677
11450,0.988018
11451,0.999512
11452,0.982796
11453,0.953107
11454,0.994592
11455,0.978405
11456,0.326792
11457,0.998794
11458,0.992967
11459,0.991817
11460,0.996546
11461,0.988279
11462,0.897045
11463,0.952911
11464,0.997992
11465,0.993758
11466,0.980546
11467,0.944972
11468,0.999332
11469,0.996158
11470,0.992094
11471,0.987417
11472,0.783007
11473,0.981422
11474,0.991830
11475,0.992846
11476,0.990020
11477,0.934333
11478,0.998246
11479,0.832371
11480,0.999922
11481,0.988472
11482,0.990312
11483,0.992834
11484,0.967872
11485,0.579090
11486,0.968853
11487,0.990427
11488,0.986323
11489,0.997330
11490,0.917386
11491,0.894486
11492,0.993542
11493,0.988642
11494,0.992885
11495,0.948127
11496,0.990045
11497,0.989367
11498,0.997073
11499,0.992078
11500,0.992257
11501,0.469376
11502,0.599561
11503,0.953494
11504,0.998679
11505,0.950839
11506,0.988123
11507,0.837873
11508,0.954701
11509,0.998674
11510,0.870026
11511,0.993731
11512,0.998340
11513,0.967589
11514,0.998431
11515,0.963159
11516,0.999319
11517,0.895340
11518,0.328277
11519,0.996341
11520,0.996374
11521,0.988431
11522,0.999399
11523,0.997758
11524,0.990050
11525,0.978017
11526,0.918153
11527,0.990408
11528,0.999812
11529,0.997077
11530,0.877145
11531,0.998600
11532,0.998166
11533,0.987229
11534,0.978903
11535,0.987808
11536,0.999731
11537,0.977010
11538,0.946012
11539,0.999506
11540,0.986519
11541,0.997567
11542,0.991395
11543,0.932852
11544,0.999258
11545,0.898347
11546,0.994330
11547,0.987214
11548,0.958093
11549,0.993548
11550,0.909314
11551,0.965418
11552,0.998580
11553,0.999368
11554,0.994795
11555,0.999090
11556,0.992299
11557,0.995098
11558,0.872749
11559,0.988028
11560,0.999461
11561,0.924263
11562,0.979865
11563,0.995054
11564,0.998441
11565,0.986317
11566,0.947864
11567,0.998592
11568,0.998819
11569,0.993581
11570,0.998707
11571,0.996145
11572,0.985111
11573,0.986767
11574,0.998688
11575,0.943908
11576,0.995733
11577,0.998920
11578,0.999092
11579,0.992105
11580,0.973586
11581,0.958396
11582,0.993634
11583,0.985419
11584,0.837522
11585,0.999451
11586,0.963776
11587,0.868456
11588,0.937248
11589,0.992359
11590,0.950100
11591,0.978028
11592,0.999404
11593,0.999176
11594,0.951496
11595,0.995403
11596,0.985635
11597,0.995841
11598,0.894944
11599,0.928689
11600,0.994327
11601,0.847424
11602,0.995390
11603,0.992644
11604,0.994712
11605,0.998442
11606,0.995184
11607,0.998124
11608,0.999517
11609,0.997686
11610,0.931987
11611,0.947220
11612,0.987217
11613,0.998464
11614,0.995969
11615,0.988821
11616,0.998228
11617,0.826945
11618,0.976799
11619,0.987715
11620,0.994492
11621,0.985880
11622,0.990306
11623,0.987040
11624,0.999233
11625,0.971259
11626,0.997642
11627,0.968429
11628,0.982156
11629,0.994219
11630,0.997306
11631,0.967213
11632,0.995013
11633,0.986108
11634,0.994630
11635,0.992099
11636,0.707582
11637,0.999097
11638,0.977919
11639,0.905362
11640,0.611468
11641,0.996844
11642,0.999386
11643,0.993373
11644,0.989272
11645,0.999449
11646,0.990974
11647,0.997284
11648,0.984060
11649,0.983498
11650,0.990749
11651,0.967213
11652,0.991890
11653,0.998325
11654,0.979690
11655,0.979440
11656,0.998695
11657,0.985484
11658,0.999110
11659,0.999857
11660,0.998772
11661,0.973867
11662,0.958974
11663,0.999670
11664,0.996026
11665,0.984894
11666,0.852056
11667,0.992521
11668,0.858879
11669,0.820135
11670,0.996976
11671,0.997682
11672,0.996767
11673,0.999778
11674,0.948241
11675,0.993138
11676,0.995016
11677,0.980493
11678,0.993945
11679,0.918018
11680,0.668216
11681,0.994026
11682,0.994015
11683,0.971648
11684,0.982221
11685,0.619189
11686,0.988033
11687,0.613918
11688,0.994373
11689,0.942002
11690,0.785229
11691,0.967952
11692,0.998969
11693,0.995016
11694,0.997619
11695,0.997311
11696,0.998349
11697,0.677633
11698,0.993868
11699,0.998481
11700,0.976630
11701,0.999332
11702,0.994038
11703,0.998063
11704,0.980734
11705,0.993632
11706,0.693758
11707,0.992103
11708,0.997421
11709,0.942861
11710,0.996215
11711,0.991582
11712,0.982871
11713,0.964415
11714,0.981590
11715,0.997215
11716,0.975525
11717,0.977758
11718,0.987672
11719,0.961798
11720,0.988278
11721,0.992223
11722,0.889043
11723,0.949645
11724,0.994794
11725,0.859464
11726,0.987011
11727,0.980223
11728,0.997091
11729,0.989771
11730,0.617629
11731,0.999051
11732,0.987837
11733,0.990677
11734,0.990253
11735,0.775753
11736,0.668706
11737,0.990475
11738,0.954357
11739,0.996364
11740,0.992094
11741,0.978985
11742,0.981963
11743,0.940379
11744,0.792476
11745,0.993079
11746,0.993375
11747,0.982637
11748,0.957053
11749,0.996291
11750,0.497942
11751,0.822416
11752,0.972220
11753,0.968837
11754,0.968332
11755,0.988734
11756,0.937947
11757,0.980922
11758,0.935847
11759,0.999045
11760,0.993313
11761,0.967868
11762,0.992745
11763,0.998922
11764,0.719632
11765,0.990620
11766,0.996026
11767,0.927104
11768,0.984030
11769,0.949282
11770,0.996044
11771,0.997860
11772,0.518605
11773,0.975992
11774,0.998980
11775,0.964226
11776,0.925384
11777,0.965444
11778,0.997929
11779,0.988199
11780,0.628475
11781,0.997743
11782,0.991399
11783,0.932454
11784,0.105374
11785,0.985553
11786,0.999193
11787,0.885147
11788,0.968948
11789,0.952687
11790,0.986975
11791,0.528877
11792,0.919925
11793,0.987754
11794,0.998193
11795,0.998462
11796,0.997995
11797,0.999430
11798,0.843414
11799,0.978332
11800,0.813864
11801,0.995853
11802,0.993451
11803,0.999906
11804,0.997623
11805,0.984489
11806,0.966930
11807,0.983230
11808,0.996483
11809,0.998349
11810,0.995642
11811,0.999489
11812,0.578379
11813,0.986427
11814,0.712662
11815,0.894690
11816,0.998450
11817,0.999033
11818,0.985429
11819,0.981237
11820,0.991070
11821,0.994246
11822,0.998823
11823,0.978464
11824,0.997731
11825,0.996347
11826,0.989898
11827,0.994781
11828,0.998817
11829,0.995184
11830,0.993001
11831,0.998674
11832,0.994434
11833,0.977191
11834,0.991134
11835,0.991701
11836,0.981607
11837,0.981861
11838,0.978025
11839,0.989725
11840,0.997547
11841,0.968900
11842,0.718682
11843,0.920433
11844,0.984759
11845,0.988712
11846,0.998062
11847,0.793664
11848,0.987397
11849,0.997289
11850,0.616700
11851,0.983160
11852,0.997622
11853,0.998242
11854,0.972151
11855,0.999707
11856,0.989264
11857,0.962971
11858,0.995467
11859,0.967313
11860,0.593926
11861,0.991801
11862,0.975966
11863,0.981531
11864,0.997375
11865,0.997658
11866,0.998717
11867,0.986077
11868,0.985696
11869,0.986909
11870,0.985696
11871,0.862301
11872,0.991167
11873,0.936090
11874,0.897511
11875,0.993022
11876,0.998077
11877,0.996611
11878,0.999586
11879,0.991950
11880,0.977558
11881,0.993628
11882,0.991377
11883,0.995456
11884,0.997021
11885,0.998148
11886,0.935942
11887,0.994901
11888,0.997942
11889,0.996532
11890,0.838935
11891,0.940233
11892,0.995376
11893,0.981800
11894,0.973214
11895,0.976770
11896,0.973842
11897,0.998907
11898,0.999124
11899,0.997566
11900,0.998531
11901,0.985942
11902,0.986507
11903,0.777269
11904,0.980403
11905,0.995308
11906,0.985229
11907,0.999012
11908,0.996495
11909,0.985034
11910,0.987559
11911,0.908921
11912,0.994474
11913,0.982670
11914,0.999733
11915,0.962488
11916,0.987046
11917,0.974733
11918,0.999834
11919,0.986362
11920,0.997866
11921,0.898284
11922,0.330233
11923,0.993234
11924,0.991917
11925,0.955980
11926,0.982780
11927,0.982541
11928,0.999733
11929,0.986643
11930,0.810381
11931,0.677437
11932,0.998000
11933,0.489015
11934,0.997999
11935,0.999092
11936,0.852557
11937,0.999368
11938,0.963496
11939,0.998607
11940,0.995625
11941,0.990684
11942,0.998470
11943,0.984268
11944,0.905429
11945,0.976489
11946,0.952541
11947,0.989095
11948,0.990680
11949,0.996341
11950,0.984500
11951,0.707020
11952,0.991414
11953,0.977483
11954,0.997151
11955,0.994827
11956,0.990331
11957,0.936925
11958,0.981669
11959,0.985779
11960,0.996784
11961,0.994095
11962,0.996986
11963,0.988885
11964,0.480432
11965,0.961351
11966,0.625675
11967,0.994132
11968,0.910528
11969,0.999406
11970,0.999820
11971,0.994546
11972,0.972227
11973,0.968402
11974,0.963079
11975,0.984567
11976,0.997031
11977,0.997329
11978,0.996570
11979,0.999201
11980,0.997623
11981,0.990733
11982,0.993885
11983,0.919641
11984,0.988417
11985,0.986670
11986,0.991479
11987,0.998985
11988,0.854886
11989,0.999262
11990,0.964348
11991,0.996757
11992,0.994403
11993,0.190229
11994,0.995343
11995,0.644215
11996,0.976919
11997,0.963306
11998,0.968606
11999,0.999859
12000,0.661468
12001,0.999299
12002,0.996056
12003,0.939448
12004,0.996081
12005,0.987689
12006,0.993998
12007,0.980531
12008,0.995205
12009,0.999913
12010,0.996623
12011,0.997971
12012,0.997493
12013,0.996294
12014,0.623601
12015,0.997475
12016,0.998223
12017,0.992312
12018,0.997271
12019,0.995006
12020,0.970890
12021,0.995665
12022,0.951349
12023,0.721730
12024,0.995560
12025,0.986502
12026,0.991440
12027,0.996217
12028,0.998649
12029,0.992488
12030,0.998849
12031,0.997588
12032,0.991374
12033,0.990802
12034,0.996537
12035,0.721404
12036,0.918752
12037,0.989021
12038,0.971959
12039,0.993477
12040,0.991224
12041,0.979939
12042,0.936977
12043,0.995853
12044,0.995224
12045,0.979312
12046,0.998990
12047,0.914422
12048,0.997773
12049,0.989653
12050,0.999251
12051,0.962535
12052,0.994672
12053,0.999126
12054,0.993525
12055,0.994245
12056,0.997304
12057,0.989572
12058,0.944319
12059,0.984135
12060,0.995027
12061,0.999135
12062,0.985498
12063,0.996738
12064,0.997536
12065,0.990088
12066,0.968742
12067,0.981820
12068,0.998579
12069,0.975957
12070,0.988237
12071,0.982990
12072,0.984180
12073,0.999478
12074,0.814277
12075,0.476369
12076,0.998747
12077,0.987946
12078,0.963553
12079,0.939943
12080,0.852500
12081,0.997695
12082,0.996218
12083,0.974063
12084,0.218686
12085,0.993755
12086,0.989715
12087,0.998139
12088,0.722352
12089,0.847535
12090,0.961217
12091,0.993163
12092,0.993344
12093,0.994664
12094,0.631720
12095,0.980649
12096,0.977483
12097,0.960638
12098,0.998107
12099,0.999309
12100,0.835118
12101,0.961872
12102,0.994234
12103,0.992385
12104,0.983855
12105,0.975219
12106,0.957698
12107,0.899523
12108,0.985586
12109,0.996657
12110,0.965996
12111,0.994089
12112,0.980615
12113,0.994557
12114,0.989763
12115,0.964681
12116,0.998275
12117,0.999660
12118,0.993193
12119,0.688840
12120,0.997958
12121,0.678886
12122,0.967958
12123,0.986521
12124,0.422612
12125,0.997879
12126,0.221191
12127,0.810526
12128,0.983618
12129,0.995376
12130,0.997675
12131,0.999461
12132,0.999095
12133,0.989842
12134,0.974671
12135,0.994528
12136,0.971153
12137,0.998401
12138,0.936851
12139,0.975020
12140,0.998079
12141,0.919650
12142,0.997322
12143,0.999627
12144,0.981559
12145,0.918932
12146,0.991545
12147,0.991465
12148,0.899837
12149,0.997622
12150,0.993642
12151,0.994453
12152,0.868844
12153,0.990366
12154,0.974863
12155,0.996530
12156,0.997645
12157,0.996414
12158,0.971824
12159,0.962734
12160,0.998857
12161,0.993765
12162,0.998297
12163,0.820153
12164,0.994388
12165,0.987440
12166,0.997988
12167,0.989362
12168,0.994303
12169,0.994342
12170,0.700112
12171,0.965742
12172,0.998889
12173,0.998420
12174,0.997156
12175,0.946854
12176,0.997068
12177,0.988483
12178,0.957997
12179,0.986893
12180,0.996293
12181,0.975202
12182,0.994838
12183,0.910369
12184,0.948205
12185,0.965070
12186,0.993490
12187,0.998774
12188,0.378816
12189,0.997155
12190,0.999822
12191,0.985890
12192,0.999367
12193,0.947550
12194,0.927901
12195,0.966438
12196,0.877874
12197,0.996499
12198,0.997039
12199,0.999636
12200,0.940337
12201,0.970374
12202,0.998524
12203,0.988355
12204,0.629737
12205,0.986934
12206,0.808906
12207,0.990505
12208,0.995941
12209,0.998188
12210,0.966712
12211,0.991326
12212,0.997793
12213,0.993394
12214,0.998156
12215,0.992608
12216,0.980392
12217,0.996257
12218,0.991517
12219,0.996626
12220,0.999633
12221,0.974959
12222,0.924526
12223,0.994239
12224,0.997107
12225,0.981614
12226,0.762268
12227,0.999224
12228,0.995129
12229,0.226157
12230,0.864511
12231,0.992843
12232,0.998076
12233,0.306485
12234,0.995033
12235,0.997558
12236,0.998719
12237,0.876500
12238,0.998691
12239,0.691835
12240,0.982375
12241,0.997087
12242,0.935633
12243,0.965921
12244,0.999105
12245,0.970328
12246,0.994586
12247,0.998669
12248,0.956692
12249,0.978673
12250,0.876504
12251,0.990877
12252,0.890779
12253,0.987777
12254,0.997140
12255,0.978266
12256,0.996387
12257,0.990790
12258,0.902172
12259,0.986455
12260,0.949837
12261,0.944436
12262,0.911557
12263,0.514732
12264,0.988507
12265,0.995598
12266,0.783924
12267,0.999240
12268,0.946607
12269,0.991141
12270,0.997267
12271,0.994703
12272,0.997376
12273,0.960521
12274,0.966002
12275,0.986417
12276,0.974694
12277,0.948901
12278,0.975537
12279,0.990638
12280,0.991268
12281,0.995954
12282,0.996043
12283,0.999232
12284,0.981812
12285,0.932615
12286,0.999880
12287,0.986685
12288,0.997708
12289,0.995661
12290,0.992723
12291,0.987797
12292,0.993514
12293,0.996333
12294,0.983900
12295,0.328272
12296,0.987531
12297,0.967163
12298,0.994897
12299,0.940026
12300,0.991027
12301,0.978389
12302,0.988710
12303,0.989927
12304,0.939955
12305,0.983284
12306,0.997184
12307,0.995378
12308,0.984618
12309,0.997770
12310,0.891559
12311,0.997925
12312,0.862277
12313,0.996283
12314,0.841242
12315,0.961346
12316,0.997951
12317,0.984456
12318,0.996313
12319,0.756744
12320,0.991270
12321,0.997929
12322,0.988053
12323,0.924375
12324,0.999693
12325,0.989547
12326,0.889788
12327,0.838775
12328,0.987241
12329,0.999184
12330,0.999432
12331,0.971396
12332,0.995050
12333,0.979290
12334,0.787926
12335,0.986534
12336,0.919695
12337,0.995751
12338,0.985578
12339,0.988075
12340,0.997205
12341,0.902272
12342,0.998213
12343,0.879944
12344,0.993842
12345,0.994994
12346,0.977265
12347,0.998176
12348,0.998604
12349,0.989880
12350,0.998256
12351,0.996646
12352,0.990526
12353,0.990403
12354,0.999830
12355,0.998553
12356,0.976157
12357,0.984665
12358,0.776915
12359,0.901261
12360,0.997343
12361,0.989470
12362,0.997980
12363,0.993849
12364,0.996960
12365,0.992219
12366,0.990484
12367,0.633493
12368,0.827914
12369,0.998260
12370,0.992310
12371,0.985989
12372,0.997766
12373,0.998351
12374,0.838039
12375,0.998111
12376,0.985752
12377,0.994004
12378,0.993569
12379,0.999684
12380,0.999245
12381,0.998762
12382,0.998267
12383,0.968226
12384,0.997819
12385,0.976706
12386,0.984822
12387,0.996653
12388,0.997202
12389,0.996906
12390,0.996761
12391,0.993237
12392,0.998876
12393,0.990167
12394,0.922556
12395,0.679508
12396,0.998443
12397,0.983443
12398,0.961721
12399,0.995003
12400,0.993043
12401,0.958819
12402,0.988693
12403,0.982216
12404,0.987279
12405,0.993213
12406,0.986961
12407,0.994117
12408,0.417112
12409,0.999368
12410,0.851995
12411,0.992869
12412,0.976076
12413,0.995061
12414,0.971158
12415,0.988406
12416,0.775658
12417,0.984671
12418,0.998266
12419,0.902393
12420,0.429909
12421,0.830161
12422,0.997190
12423,0.990893
12424,0.992110
12425,0.775261
12426,0.662149
12427,0.996548
12428,0.946507
12429,0.995266
12430,0.835989
12431,0.859418
12432,0.997195
12433,0.997749
12434,0.938999
12435,0.643950
12436,0.176551
12437,0.996698
12438,0.990999
12439,0.998094
12440,0.756683
12441,0.998707
12442,0.993543
12443,0.996035
12444,0.604378
12445,0.997767
12446,0.997841
12447,0.970006
12448,0.986353
12449,0.977392
12450,0.805413
12451,0.933932
12452,0.996960
12453,0.997231
12454,0.991381
12455,0.999048
12456,0.974205
12457,0.993169
12458,0.996692
12459,0.994588
12460,0.992137
12461,0.974763
12462,0.998670
12463,0.961842
12464,0.998618
12465,0.998836
12466,0.943829
12467,0.988509
12468,0.997775
12469,0.989654
12470,0.989609
12471,0.749183
12472,0.981832
12473,0.998546
12474,0.997045
12475,0.981048
12476,0.980546
12477,0.946587
12478,0.993531
12479,0.988529
12480,0.469032
12481,0.998378
12482,0.989702
12483,0.938600
12484,0.997788
12485,0.890915
12486,0.962814
12487,0.994967
12488,0.996187
12489,0.996382
12490,0.939314
12491,0.994597
12492,0.937742
12493,0.998487
12494,0.993652
12495,0.999745
12496,0.991183
12497,0.969104
12498,0.999169
12499,0.966869
12500,0.994212
12501,0.990356
12502,0.982446
12503,0.999681
12504,0.992529
12505,0.967962
12506,0.738539
12507,0.960956
12508,0.967310
12509,0.918983
12510,0.983904
12511,0.984549
12512,0.483104
12513,0.993815
12514,0.955927
12515,0.993941
12516,0.999005
12517,0.997834
12518,0.995422
12519,0.974657
12520,0.991924
12521,0.995506
12522,0.970423
12523,0.997603
12524,0.936956
12525,0.997942
12526,0.987364
12527,0.989133
12528,0.930127
12529,0.995709
12530,0.997469
12531,0.933419
12532,0.997581
12533,0.988965
12534,0.996748
12535,0.995137
12536,0.806055
12537,0.968673
12538,0.994477
12539,0.992283
12540,0.846088
12541,0.990248
12542,0.999547
12543,0.998343
12544,0.991636
12545,0.995781
12546,0.972054
12547,0.972574
12548,0.948199
12549,0.800771
12550,0.997533
12551,0.998720
12552,0.999519
12553,0.989437
12554,0.994590
12555,0.996564
12556,0.996754
12557,0.999440
12558,0.999552
12559,0.985130
12560,0.986211
12561,0.997980
12562,0.998673
12563,0.999752
12564,0.995879
12565,0.997443
12566,0.540248
12567,0.968507
12568,0.998795
12569,0.999701
12570,0.991818
12571,0.918256
12572,0.998063
12573,0.926960
12574,0.996714
12575,0.996472
12576,0.887672
12577,0.908343
12578,0.995486
12579,0.991258
12580,0.995332
12581,0.999413
12582,0.998659
12583,0.980911
12584,0.999245
12585,0.998455
12586,0.994562
12587,0.990972
12588,0.997686
12589,0.819861
12590,0.999739
12591,0.990726
12592,0.993499
12593,0.980650
12594,0.983941
12595,0.992512
12596,0.785374
12597,0.994810
12598,0.997746
12599,0.877475
12600,0.995010
12601,0.997681
12602,0.920520
12603,0.971746
12604,0.945322
12605,0.969135
12606,0.987397
12607,0.793761
12608,0.802120
12609,0.959281
12610,0.983495
12611,0.968182
12612,0.997667
12613,0.989530
12614,0.991556
12615,0.992339
12616,0.997006
12617,0.994581
12618,0.994358
12619,0.993058
12620,0.958681
12621,0.988227
12622,0.956261
12623,0.987013
12624,0.999472
12625,0.999496
12626,0.986952
12627,0.997415
12628,0.997122
12629,0.789310
12630,0.968226
12631,0.993559
12632,0.955134
12633,0.988343
12634,0.970082
12635,0.990642
12636,0.673456
12637,0.867037
12638,0.988932
12639,0.969698
12640,0.983631
12641,0.997338
12642,0.984264
12643,0.962012
12644,0.998927
12645,0.999005
12646,0.938216
12647,0.933963
12648,0.997826
12649,0.997521
12650,0.997665
12651,0.988121
12652,0.096221
12653,0.996580
12654,0.996895
12655,0.998520
12656,0.998873
12657,0.991655
12658,0.998296
12659,0.997984
12660,0.994818
12661,0.563723
12662,0.890009
12663,0.993174
12664,0.987026
12665,0.999779
12666,0.362401
12667,0.982299
12668,0.997720
12669,0.993154
12670,0.981130
12671,0.964382
12672,0.999412
12673,0.969763
12674,0.990035
12675,0.966088
12676,0.984320
12677,0.992171
12678,0.204138
12679,0.998149
12680,0.939817
12681,0.977074
12682,0.991410
12683,0.980041
12684,0.948691
12685,0.917723
12686,0.997441
12687,0.996487
12688,0.995066
12689,0.997960
12690,0.997141
12691,0.991550
12692,0.922223
12693,0.871770
12694,0.792867
12695,0.957819
12696,0.993744
12697,0.993722
12698,0.994104
12699,0.999227
12700,0.996791
12701,0.977837
12702,0.993100
12703,0.985419
12704,0.979658
12705,0.975411
12706,0.961251
12707,0.991629
12708,0.960570
12709,0.999389
12710,0.914937
12711,0.999471
12712,0.971865
12713,0.995943
12714,0.996517
12715,0.997500
12716,0.991492
12717,0.999033
12718,0.984051
12719,0.996346
12720,0.948101
12721,0.988536
12722,0.999620
12723,0.992538
12724,0.987476
12725,0.976350
12726,0.994146
12727,0.956546
12728,0.991944
12729,0.996490
12730,0.903217
12731,0.965283
12732,0.917183
12733,0.995432
12734,0.361661
12735,0.869505
12736,0.998617
12737,0.992261
12738,0.903419
12739,0.871517
12740,0.975230
12741,0.821827
12742,0.997973
12743,0.984313
12744,0.991204
12745,0.990080
12746,0.980449
12747,0.986232
12748,0.997688
12749,0.975627
12750,0.953371
12751,0.996851
12752,0.998412
12753,0.846705
12754,0.997236
12755,0.999239
12756,0.974135
12757,0.998896
12758,0.768869
12759,0.962312
12760,0.948796
12761,0.954401
12762,0.996696
12763,0.711109
12764,0.989234
12765,0.978464
12766,0.999318
12767,0.991982
12768,0.983765
12769,0.981366
12770,0.956916
12771,0.744858
12772,0.897430
12773,0.982220
12774,0.999149
12775,0.995549
12776,0.992660
12777,0.959187
12778,0.999327
12779,0.989065
12780,0.988716
12781,0.828383
12782,0.998643
12783,0.976820
12784,0.990932
12785,0.999073
12786,0.976760
12787,0.997120
12788,0.388598
12789,0.997462
12790,0.949226
12791,0.972342
12792,0.999641
12793,0.986255
12794,0.985595
12795,0.964656
12796,0.989346
12797,0.990102
12798,0.987896
12799,0.813909
12800,0.993213
12801,0.989956
12802,0.984013
12803,0.968936
12804,0.973742
12805,0.989169
12806,0.996619
12807,0.996496
12808,0.991114
12809,0.998264
12810,0.995625
12811,0.895684
12812,0.998960
12813,0.979285
12814,0.981206
12815,0.960666
12816,0.981321
12817,0.989535
12818,0.809222
12819,0.895331
12820,0.982740
12821,0.981352
12822,0.985178
12823,0.999816
12824,0.993528
12825,0.989327
12826,0.933996
12827,0.997898
12828,0.996813
12829,0.931034
12830,0.997399
12831,0.996435
12832,0.997383
12833,0.991793
12834,0.955418
12835,0.963792
12836,0.987023
12837,0.965328
12838,0.998100
12839,0.983587
12840,0.995039
12841,0.994333
12842,0.650105
12843,0.924811
12844,0.993757
12845,0.997375
12846,0.997870
12847,0.988121
12848,0.998888
12849,0.998754
12850,0.988166
12851,0.908589
12852,0.998859
12853,0.980113
12854,0.960066
12855,0.991798
12856,0.996438
12857,0.977348
12858,0.850477
12859,0.997641
12860,0.482118
12861,0.946247
12862,0.943010
12863,0.989757
12864,0.607511
12865,0.996731
12866,0.998059
12867,0.982097
12868,0.997016
12869,0.995115
12870,0.959982
12871,0.997390
12872,0.976491
12873,0.979493
12874,0.984628
12875,0.935168
12876,0.522539
12877,0.972134
12878,0.999706
12879,0.473525
12880,0.995647
12881,0.987877
12882,0.769317
12883,0.990757
12884,0.992261
12885,0.995074
12886,0.997810
12887,0.989219
12888,0.998295
12889,0.990803
12890,0.992734
12891,0.994118
12892,0.989118
12893,0.980290
12894,0.999107
12895,0.952336
12896,0.990484
12897,0.979994
12898,0.988930
12899,0.997866
12900,0.998442
12901,0.997096
12902,0.988487
12903,0.986415
12904,0.884391
12905,0.992900
12906,0.997955
12907,0.995980
12908,0.882211
12909,0.997725
12910,0.101071
12911,0.989815
12912,0.996722
12913,0.969522
12914,0.933886
12915,0.992936
12916,0.849911
12917,0.179295
12918,0.991978
12919,0.998156
12920,0.934948
12921,0.958482
12922,0.982449
12923,0.998738
12924,0.460494
12925,0.996223
12926,0.997591
12927,0.991579
12928,0.998788
12929,0.982773
12930,0.996549
12931,0.995232
12932,0.997212
12933,0.988330
12934,0.964771
12935,0.995513
12936,0.997500
12937,0.995162
12938,0.986875
12939,0.700887
12940,0.974889
12941,0.983695
12942,0.995498
12943,0.995089
12944,0.994676
12945,0.997355
12946,0.937145
12947,0.271333
12948,0.999037
12949,0.837555
12950,0.547396
12951,0.967548
12952,0.996256
12953,0.983540
12954,0.996309
12955,0.998106
12956,0.991456
12957,0.987632
12958,0.992650
12959,0.992343
12960,0.985862
12961,0.995981
12962,0.997795
12963,0.848957
12964,0.993744
12965,0.992638
12966,0.999460
12967,0.984802
12968,0.989415
12969,0.985381
12970,0.899557
12971,0.969660
12972,0.532063
12973,0.996572
12974,0.992533
12975,0.989957
12976,0.944068
12977,0.970831
12978,0.995014
12979,0.994039
12980,0.997503
12981,0.994535
12982,0.995243
12983,0.991213
12984,0.964163
12985,0.999867
12986,0.996560
12987,0.986343
12988,0.999252
12989,0.987636
12990,0.985630
12991,0.961302
12992,0.986893
12993,0.965053
12994,0.829780
12995,0.951857
12996,0.963700
12997,0.873089
12998,0.959288
12999,0.998423
13000,0.992120
13001,0.998752
13002,0.998553
13003,0.996009
13004,0.998187
13005,0.994168
13006,0.961122
13007,0.664937
13008,0.997899
13009,0.980061
13010,0.928697
13011,0.973597
13012,0.997101
13013,0.992456
13014,0.999573
13015,0.969242
13016,0.955999
13017,0.995861
13018,0.994332
13019,0.893380
13020,0.930287
13021,0.819367
13022,0.986980
13023,0.993457
13024,0.975549
13025,0.959968
13026,0.980670
13027,0.995806
13028,0.994727
13029,0.777544
13030,0.995767
13031,0.998411
13032,0.997157
13033,0.962451
13034,0.988585
13035,0.323387
13036,0.999678
13037,0.999812
13038,0.991969
13039,0.892651
13040,0.988437
13041,0.989318
13042,0.998361
13043,0.999281
13044,0.986643
13045,0.977870
13046,0.992581
13047,0.998860
13048,0.996189
13049,0.824934
13050,0.975954
13051,0.990479
13052,0.993765
13053,0.952672
13054,0.993918
13055,0.984456
13056,0.987331
13057,0.870723
13058,0.997516
13059,0.958689
13060,0.992325
13061,0.945891
13062,0.981241
13063,0.992474
13064,0.980498
13065,0.965395
13066,0.930957
13067,0.987907
13068,0.998764
13069,0.995091
13070,0.996599
13071,0.990836
13072,0.991324
13073,0.940163
13074,0.993185
13075,0.967870
13076,0.968401
13077,0.927686
13078,0.969830
13079,0.950190
13080,0.733247
13081,0.566830
13082,0.988418
13083,0.998501
13084,0.921315
13085,0.885018
13086,0.826186
13087,0.987741
13088,0.998821
13089,0.981203
13090,0.945365
13091,0.996405
13092,0.993816
13093,0.701746
13094,0.990768
13095,0.988944
13096,0.523907
13097,0.954319
13098,0.955708
13099,0.984274
13100,0.698064
13101,0.996137
13102,0.997581
13103,0.973755
13104,0.999141
13105,0.999152
13106,0.991198
13107,0.952800
13108,0.987095
13109,0.992519
13110,0.990930
13111,0.998421
13112,0.995695
13113,0.979870
13114,0.986508
13115,0.992566
13116,0.990184
13117,0.998761
13118,0.962390
13119,0.980620
13120,0.987926
13121,0.996936
13122,0.990064
13123,0.995593
13124,0.987333
13125,0.993147
13126,0.171367
13127,0.976029
13128,0.997275
13129,0.999475
13130,0.999046
13131,0.996695
13132,0.999045
13133,0.993094
13134,0.999588
13135,0.979604
13136,0.980218
13137,0.950779
13138,0.992134
13139,0.282334
13140,0.996661
13141,0.963728
13142,0.993274
13143,0.995998
13144,0.995404
13145,0.997989
13146,0.978061
13147,0.998960
13148,0.995124
13149,0.994483
13150,0.970798
13151,0.962814
13152,0.995428
13153,0.994764
13154,0.999321
13155,0.998444
13156,0.982531
13157,0.982853
13158,0.996633
13159,0.979703
13160,0.988864
13161,0.998103
13162,0.998641
13163,0.999076
13164,0.924447
13165,0.998031
13166,0.867184
13167,0.927638
13168,0.994920
